630656216516141056,1,3,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,3,1,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,10,1,1,0,1,3,1,0,0,0,2,1,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623479731128700928,2,3,3,1,1,2,2,1,1,0,4,4,1,0,2,1,2,2,2,4,2,0,4,3,0,0,1,3,2,2,2,2,0,1,0,1,0,6,0,0,0,0,1,3,3,1,1,2,1,1,1,0,0,1,0,1,0,2,1,0,1,3,1,1,1,1,3,2,2,0,1,0,1,0,1,3,2,1,2,3,4,1,0,1,0,0,0,2,1,1,1,2,1,2,2,0,1,0,2,1,3,1,0,3,3,1,0,0,1,3,3,0,2,0,0,1,1,0,1,2,2,0,0,2,2,2,0,0,4,2,2,3,0,0,1,3,1,3,0,1,1,1,0,1,2,1,1,3,1,1,1,2,1,1,2,1,1,0,2,0,3,0,1,3,1,4,0,4,1,2,0,3,3,0,2,0,2,2,0,0,2,2,1,2,1,1,3,3,0,1,0,4,2,2,2,2,0,1,1,0,3,0,3,1,1,1,0,0,0,0,1,1,2,2,1,1,2,0,0,2,1,2,1,0,1,1,1,1,1,1,4,0,0,2,0,2,1,2,0,1,0,1,0,1,1,0,3,2,0,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2,1,0,1,0,1,0,3,2,3,2,1,2,2,0,2,3,2,0,2,1,1,2,2,3,3,2,0,2,2,4,5,2,3,4,3,2,1,2,0,1,2,2,2,2,3,0,2,1,3,0,0,2,0,1,1,2,1,4,5,2,1,1,2,2,0,3,2,4,5,3,1,2,7,4,2,7,2,1,4,4,5,2,3,3,3,5,5,3,3,7,4,4,2,4,6,1,4,1,0,2,3,2,2,0,4,1,1,1,3,5,2,3,3,1,1,3,1,5,3,1,1,0,4,3,1,1,2,2,2,1,5,4,1,3,5,2,3,3,1,2,5,6,5,2,1,2,2,3,3,3,2,4,5,2,3,1,5,2,4,3,5,1,5,1,0,4,3,0,2,6,1,4,2,3,4,3,0,1,1,1,2,0,8,1,2,4,2,2,3,2,2,4,4,4,4,0,1,3,4,2,4,4,1,4,3,4,2,2,2,3,1,2,1,3,1,0,1,3,1,5,0,4,2,1,3,0,1,1,3,1,1,1,1,0,1,1,1,0,3,1,1,2,1,2,2,1,2,2,0,5,2,1,1,2,3,2,2,1,3,0,1,1,3,1,1,0,1,4,3,3,2,0,1,1,1,1,1,1,3,1,2,2,1,0,3,1,2,1,3,2,0,2,2,1,0,3,1,1,1,1,0,3,0,1,2,4,1,4,1,2,2,3,1,0,1,0,0,4,1,4,3,1,1,3,1,0,2,2,0,0,1,2,0,0,0,1,1,0,1,3,0,1,0,0,2,3,4,2,0,0,1,2,0,1,1,1,2,1,1,1,1,0,1,1,3,0,0,4,0,1,0,1,1,3,0,2,1,2,2,0,3,2,2,0,0,0,0,0,0,2,2,0,1,0,0,2,1,1,1,2,2,0,0,1,1,2,2,1,2,1,3,4,0,0,0,1,3,2,1,2,4,0,2,2,2,3,1,1,1,0,0
626405966628671488,1,3,9,15,24,20,26,14,9,23,17,13,16,17,21,16,13,16,9,14,15,10,12,9,16,12,15,10,13,10,11,12,8,8,10,18,16,10,12,6,15,7,8,6,12,3,4,7,9,13,9,8,8,7,2,7,6,5,6,4,12,3,4,4,9,7,6,4,7,6,4,3,7,4,3,7,8,4,5,5,6,6,9,2,7,2,5,11,4,6,3,7,4,3,7,5,6,5,2,2,1,5,4,4,34,3,5,6,2,4,5,3,6,2,2,7,5,4,3,4,3,5,6,6,5,4,2,3,8,3,5,1,4,3,1,1,2,3,4,5,2,5,1,2,5,5,5,6,2,1,2,2,2,5,5,3,5,2,3,2,8,7,3,4,3,1,3,5,5,2,3,3,1,6,3,3,6,6,4,3,4,6,3,4,5,1,1,4,4,2,3,1,4,2,1,4,1,3,1,1,5,4,2,2,1,3,3,2,3,1,2,6,2,1,5,1,2,3,5,2,1,3,2,1,1,5,4,2,4,2,1,2,4,4,5,1,0,5,1,3,4,3,1,1,3,2,3,2,4,3,3,2,1,4,3,1,4,3,2,1,2,1,2,2,1,2,4,1,3,3,2,1,1,2,2,2,3,3,1,2,0,1,1,0,0,1,3,2,1,3,0,2,1,2,3,5,0,3,3,3,1,2,3,0,1,6,3,3,4,2,4,4,3,3,1,2,6,7,2,3,1,2,0,0,1,2,2,3,2,2,3,3,5,4,0,4,5,1,4,4,3,2,2,3,2,0,1,1,1,2,1,0,2,2,2,3,1,3,1,4,2,2,1,3,2,1,0,3,2,0,3,4,4,1,2,3,0,3,5,1,3,0,1,3,4,4,0,1,3,2,1,3,3,2,2,0,1,0,0,3,3,4,1,1,0,1,2,3,2,1,0,0,4,0,2,2,1,3,2,0,1,1,2,4,3,0,1,2,1,1,4,1,2,3,1,1,1,2,1,0,2,2,3,2,0,1,0,3,1,0,1,1,2,2,4,1,1,0,0,0,2,3,4,0,0,3,1,0,0,2,0,1,1,1,1,4,0,2,2,2,0,0,0,0,0,2,0,1,1,0,1,2,1,2,1,2,1,2,1,2,1,0,0,4,2,2,0,1,0,1,0,0,1,0,2,2,0,1,3,0,1,3,1,2,4,1,2,2,0,1,1,3,1,1,0,0,1,0,3,3,3,0,4,1,1,2,1,2,4,2,1,2,2,3,1,3,1,1,2,1,1,3,1,2,1,2,0,0,1,2,1,0,2,1,0,0,3,0,1,0,2,2,1,1,1,3,1,0,0,0,1,0,0,1,0,3,0,1,2,4,0,0,1,1,0,1,4,0,0,1,0,1,2,1,0,1,2,0,2,0,2,2,2,0,0,4,1,0,1,1,0,1,0,1,1,1,1,0,0,1,3,0,1,1,1,1,0,0,0,2,0,2,3,0,0,1,3,0,2,1,2,1,1,1,0,1,2,0,1,1,1,1,0,1,2,0,2,1,3,0,1,1,0,1,0,1,2,0,0,0,2,2,2,2,5,1,1,0,0,1
