625515967846719488,3,5,5,3,5,6,8,2,3,6,8,3,5,4,2,5,1,6,4,4,6,4,1,5,3,6,3,4,7,5,1,4,3,1,5,1,3,1,3,1,3,2,2,2,3,3,2,2,2,4,4,1,1,2,0,2,1,5,2,3,1,0,1,1,4,5,1,2,1,0,3,3,2,1,2,3,1,3,3,3,0,1,4,2,3,2,1,1,4,1,0,1,1,3,4,1,3,2,1,1,2,2,2,4,0,1,2,0,1,1,1,2,2,2,2,4,0,4,2,0,4,3,4,2,2,2,0,1,2,4,1,0,1,0,1,1,1,1,2,2,0,1,3,2,1,1,1,4,1,3,1,0,1,1,1,1,2,0,3,1,1,0,0,0,0,2,1,1,1,0,0,1,0,2,0,0,0,1,1,2,1,3,3,0,1,0,0,2,0,1,1,1,2,1,1,1,4,3,1,1,0,0,1,1,3,0,0,0,1,1,0,0,3,0,3,4,4,0,3,0,1,1,0,1,2,0,0,0,0,0,2,1,1,0,1,0,0,4,1,0,0,3,0,0,0,1,2,1,2,0,0,3,2,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,3,0,5,0,0,0,2,1,2,1,0,1,1,1,1,0,1,0,0,0,0,1,3,1,2,1,1,1,1,0,2,0,0,1,2,0,1,2,0,0,2,2,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,1,0,0,0,2,0,0,2,1,0,4,0,1,1,1,2,0,1,2,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,2,1,0,0,2,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,2,1,1,1,0,0,2,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,1,0,0,0,0,0,1,0,2,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,1,0,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,2,1,0,0,1,1,1,1,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1
623177633778565124,11,45,55,61,51,42,29,29,37,32,40,13,26,32,25,29,26,18,25,16,14,24,22,13,19,13,15,13,14,14,8,20,10,11,6,17,12,10,12,5,6,8,20,7,8,5,4,4,6,6,2,11,4,2,7,8,6,4,5,4,6,8,7,4,7,7,3,5,3,5,1,3,6,5,5,6,3,4,6,7,3,3,4,6,8,7,6,5,2,2,9,4,5,2,4,5,1,1,2,5,4,3,2,7,3,1,1,3,2,0,0,0,2,1,3,2,0,4,2,2,2,0,1,1,1,2,1,1,0,1,0,0,4,0,2,2,0,0,1,3,0,3,1,0,0,0,2,1,2,2,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,2,1,0,0,1,0,1,3,1,1,1,0,1,0,1,0,1,1,1,0,2,0,1,2,2,0,0,0,1,0,0,1,4,1,0,1,1,0,0,0,0,0,2,2,0,0,0,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623188669499875328,2,10,13,13,18,20,21,13,21,20,15,26,17,13,23,11,23,12,18,13,10,17,11,9,10,17,12,19,16,15,18,14,14,9,10,6,15,13,12,14,11,10,12,13,12,19,7,8,8,5,9,6,6,10,7,6,9,8,8,9,12,10,12,5,5,7,9,10,7,7,8,6,5,6,7,5,5,8,5,9,4,7,5,6,1,5,2,3,9,6,3,5,6,7,3,5,9,8,5,5,2,7,4,1,6,5,4,5,7,7,3,2,6,6,2,1,3,7,2,3,7,1,3,4,5,3,3,2,3,3,3,2,1,5,9,5,0,3,3,7,1,4,3,4,2,3,2,5,2,5,1,2,5,3,2,4,2,3,4,2,4,3,5,2,0,5,6,2,3,2,5,2,5,3,3,4,3,4,3,1,2,3,1,3,3,5,0,1,6,1,0,4,3,3,0,1,1,5,2,1,0,4,3,3,2,2,3,1,2,1,2,5,2,2,3,4,0,4,3,2,1,1,3,1,3,2,1,0,0,1,2,2,1,2,2,4,1,1,0,2,2,1,1,1,0,1,2,1,2,0,0,1,1,2,6,0,3,2,0,1,2,0,2,2,3,2,3,5,2,1,2,2,1,2,0,0,1,1,2,2,3,3,1,1,1,3,2,1,0,1,3,2,3,6,3,3,3,2,1,2,0,2,0,1,2,2,3,2,1,0,0,3,0,0,2,4,0,0,2,0,1,1,3,0,0,1,2,0,3,3,0,1,1,1,1,2,0,1,1,0,2,0,2,0,1,1,3,4,2,1,1,2,2,0,2,2,0,2,0,0,1,1,1,0,0,0,3,2,1,0,2,0,2,1,1,0,3,4,1,2,3,0,1,1,0,1,1,0,1,2,1,3,2,1,1,1,2,2,6,1,2,0,3,1,1,1,0,2,0,3,1,0,1,2,0,0,1,1,0,0,1,2,1,2,1,1,0,2,1,0,1,0,2,1,0,0,1,1,2,0,0,1,2,1,0,1,1,1,1,1,2,1,0,1,2,1,2,1,0,1,2,1,2,1,3,0,1,0,2,0,1,0,1,0,1,2,0,1,1,2,1,0,1,0,0,0,1,0,1,0,0,2,1,1,1,3,4,0,0,0,2,1,1,1,3,1,1,0,0,0,0,0,0,2,1,2,0,2,1,1,0,0,0,1,1,0,0,0,0,2,2,0,0,1,0,1,1,1,0,0,0,2,0,0,3,0,1,1,0,0,1,3,2,2,1,1,3,0,0,3,1,0,2,2,2,2,0,2,1,0,1,1,0,1,1,0,0,2,1,1,0,0,0,2,2,0,0,1,0,1,1,0,1,0,0,0,2,2,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0
623178498685988864,5,18,30,32,52,33,49,42,34,30,41,40,30,28,29,31,26,26,27,28,25,23,19,29,30,29,34,19,27,39,32,36,30,36,18,25,25,28,22,24,27,24,15,33,14,22,22,10,18,16,12,13,14,24,12,13,18,13,13,13,11,16,11,7,17,12,8,14,12,7,11,9,7,13,11,8,6,6,9,7,6,6,1,12,6,8,4,9,7,4,2,6,9,5,6,5,7,6,6,9,4,6,5,3,4,5,7,3,4,4,4,3,3,3,2,4,5,3,4,3,1,5,7,6,8,3,4,6,5,4,8,4,4,3,3,6,4,1,9,0,7,3,3,4,7,6,4,2,6,4,2,2,4,3,3,7,4,3,3,1,4,2,3,3,1,4,1,3,2,1,6,3,5,3,3,2,0,1,4,2,2,2,1,3,1,1,1,0,1,4,2,4,2,1,3,3,2,4,1,0,0,1,0,2,0,0,0,2,1,0,2,0,3,2,1,4,3,0,0,1,2,0,1,1,1,2,0,0,0,2,0,2,1,0,1,1,1,2,0,2,0,0,1,0,2,0,2,1,1,0,0,0,1,0,2,3,0,2,0,4,0,2,1,0,1,0,0,0,0,0,0,3,1,1,1,2,1,0,0,0,1,1,1,3,0,1,1,0,1,1,0,0,3,2,2,1,1,0,0,0,0,1,0,1,0,2,0,0,2,1,1,0,0,3,1,0,0,0,0,0,0,0,1,2,0,1,2,4,0,1,2,0,0,0,1,0,0,1,2,2,1,1,1,1,2,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623186076883095554,1,5,34,31,52,49,31,39,25,31,24,21,22,15,18,14,16,15,17,11,7,11,14,18,10,14,13,14,9,14,6,11,14,14,15,10,10,12,15,10,6,8,4,10,3,8,10,5,8,5,4,5,15,3,8,6,6,8,4,7,9,4,8,2,5,5,9,8,6,1,7,7,2,2,0,3,3,4,4,4,3,3,3,4,4,5,5,3,1,2,1,2,1,3,3,2,4,2,1,2,4,6,2,3,3,4,1,1,1,3,1,0,0,5,4,1,4,1,1,4,8,4,1,4,6,2,1,1,1,5,2,1,5,2,1,3,1,1,2,0,3,2,4,6,0,2,6,3,3,2,3,5,2,3,4,2,0,1,2,1,3,2,2,3,4,0,3,1,3,0,0,1,1,2,0,1,2,2,0,2,3,1,0,1,2,3,2,1,3,2,1,1,0,0,3,1,0,1,3,1,1,0,0,4,1,1,1,2,0,2,0,2,2,2,0,0,1,0,0,3,5,1,1,1,0,0,0,3,0,2,1,0,4,1,1,0,1,1,2,1,1,2,1,2,1,1,2,1,0,0,2,1,0,0,1,2,2,1,1,0,0,1,0,1,2,1,0,2,0,0,2,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,2,1,1,1,1,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,1,0,3,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,2,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,3,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
622785294618783744,2,2,3,10,6,3,10,11,9,5,6,5,7,4,9,7,6,9,7,0,4,8,10,1,7,4,11,10,8,5,9,9,5,2,4,3,7,5,5,7,8,3,3,3,7,8,10,4,6,7,5,4,2,6,4,3,7,7,6,4,3,2,4,3,2,3,3,1,2,4,4,4,7,6,1,3,5,8,2,4,2,4,4,1,2,2,1,4,2,1,4,3,1,7,2,0,3,2,3,4,3,2,7,3,2,4,5,5,3,1,2,4,3,6,2,3,3,3,4,4,3,3,1,0,7,2,6,2,6,2,1,4,3,2,3,3,0,1,6,2,2,2,2,2,5,2,1,2,2,0,3,0,1,1,3,2,3,3,5,2,2,2,5,4,4,2,2,0,1,0,3,2,1,3,0,5,1,4,3,2,3,0,3,2,5,3,1,1,2,4,2,1,1,0,2,2,2,4,1,2,1,4,2,1,5,3,0,0,2,2,0,4,0,3,4,2,1,0,1,1,3,2,1,2,5,2,0,1,1,2,2,1,1,0,2,1,0,3,1,1,2,0,0,2,0,1,5,1,2,0,0,0,5,1,1,0,2,1,2,0,2,1,1,3,0,1,0,1,2,0,0,0,2,3,3,3,1,0,2,1,2,0,2,1,1,1,0,1,3,3,4,1,2,1,0,2,0,0,0,1,0,2,2,2,0,2,1,3,2,0,1,1,0,1,2,1,1,1,0,0,0,0,0,1,0,1,0,1,2,1,0,0,1,0,1,0,4,1,4,2,0,1,0,0,1,0,0,1,1,1,2,0,2,2,1,0,0,0,1,0,1,0,2,0,0,1,1,1,2,0,0,1,0,1,3,2,1,0,0,0,0,2,1,1,2,0,0,2,2,2,0,2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,2,0,1,0,0,0,2,1,1,0,1,1,0,0,2,1,1,0,0,0,1,0,1,0,0,0,1,3,0,3,3,1,0,0,1,0,1,1,1,0,1,0,0,2,1,1,1,0,1,1,2,2,1,1,0,3,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,3,1,3,0,0,0,0,0,0,1,1,0,2,2,0,2,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,2,1,0,0,0,0,1,0,1,0,0,1,2,0,1,0,0,1,2,1,1,2,0,1,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
623178923107577856,3,12,24,19,22,23,17,26,30,23,23,18,26,29,23,20,19,17,10,16,15,12,21,15,17,12,15,12,12,12,17,8,13,9,15,15,8,12,13,5,9,7,8,7,6,5,11,8,10,9,9,10,4,6,7,2,5,10,5,4,5,2,9,3,1,3,3,5,5,2,6,2,1,5,4,2,3,1,1,6,4,4,3,8,6,5,7,6,4,2,6,4,1,3,5,3,2,1,1,2,2,2,3,0,3,4,5,1,1,5,4,4,0,3,1,5,2,4,2,0,2,3,1,3,1,2,3,1,1,4,2,2,3,5,4,1,5,2,1,3,1,1,3,1,1,2,4,3,1,4,1,3,0,0,3,3,2,3,5,1,1,1,0,1,1,0,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2,2,2,0,0,1,1,1,0,1,0,1,1,2,0,2,3,0,0,0,0,0,0,1,1,0,3,3,1,1,1,0,2,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,3,0,2,0,1,1,0,1,1,0,1,0,2,0,1,0,0,0,1,1,1,0,3,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,3,0,2,0,1,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
623186928880496640,2,7,19,15,12,13,16,16,11,11,15,13,18,14,10,14,14,15,14,17,10,14,7,9,5,3,3,5,7,13,7,8,14,4,8,10,7,4,5,8,4,6,3,8,9,8,5,5,6,3,5,1,2,6,3,8,2,5,0,5,6,1,5,4,5,4,4,6,3,5,3,4,2,4,3,4,1,2,2,2,2,7,1,0,4,2,2,3,0,4,3,1,3,1,6,3,2,4,1,2,2,4,0,2,0,4,0,0,1,4,0,2,3,2,2,5,4,1,1,1,3,1,2,2,3,0,5,2,7,3,3,4,2,3,0,8,4,2,1,2,3,3,0,0,1,1,2,3,1,1,1,3,3,0,2,1,2,2,5,3,0,3,3,0,0,0,0,2,1,4,2,0,3,2,0,1,1,3,1,0,2,1,1,2,1,2,1,1,0,0,1,3,0,1,0,3,0,0,1,1,3,0,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,1,2,0,0,1,1,1,1,0,1,1,0,0,3,2,0,0,1,1,0,0,2,0,2,1,1,0,1,2,1,2,0,1,2,1,0,0,1,1,1,1,1,0,0,1,0,4,0,1,0,0,0,2,0,1,1,2,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,2,1,1,1,1,0,3,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,2,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,1,0,0,1,0,1,1,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,2,0,1,1,1,0,1,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
625649347653308417,2,3,5,3,3,3,3,1,1,1,1,5,4,2,0,1,0,3,2,2,2,1,0,1,4,0,3,4,0,1,2,2,3,1,1,1,6,5,2,2,2,0,1,3,1,2,3,2,0,1,1,0,1,4,0,0,4,2,2,2,4,3,1,1,0,1,1,0,1,1,2,1,2,1,1,0,0,0,0,1,2,1,1,1,0,3,3,3,0,0,3,0,0,1,0,1,0,2,0,2,2,1,1,2,1,0,1,2,0,2,1,0,1,1,0,0,1,1,2,1,0,4,4,1,0,2,3,0,1,1,0,1,0,0,1,3,2,0,1,0,1,2,1,0,2,0,1,1,0,1,0,1,3,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,3,1,1,0,0,0,1,0,0,2,2,1,0,0,0,0,1,1,3,1,0,1,1,2,0,2,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,2,1,1,1,1,1,0,1,2,2,0,1,0,2,1,1,0,1,1,2,0,0,1,3,1,1,1,0,1,0,0,0,1,2,1,2,0,0,1,1,3,1,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,3,0,1,4,1,0,0,1,1,0,0,0,0,3,0,1,0,1,1,1,1,0,0,0,4,0,2,0,2,0,0,1,0,0,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,0,0,1,0,0,1,0,0,0,2,0,0,1,1,0,0,1,0,0,2,0,0,0,1,0,0,0,2,0,3,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,2,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,2,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,1,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,3,0,0,0
623189963052568576,2,3,5,10,9,7,3,6,12,7,7,7,9,5,4,4,3,6,6,8,6,4,1,10,2,4,6,2,3,5,4,3,5,0,7,1,3,5,2,2,7,3,3,3,6,4,3,4,5,4,3,0,3,3,1,0,2,5,1,1,3,3,3,5,3,1,2,3,1,1,2,6,5,1,1,2,2,2,1,1,4,1,2,0,4,3,1,4,0,4,4,0,1,0,1,1,3,0,3,4,1,1,3,1,1,1,2,0,0,0,4,2,1,2,0,0,1,2,1,1,2,0,2,1,0,0,3,4,2,5,1,3,4,4,1,1,2,0,1,1,0,1,1,2,1,1,1,0,1,2,1,3,1,2,1,1,0,1,1,0,3,1,2,1,2,1,2,1,1,4,1,2,1,0,1,1,2,0,2,0,2,0,1,3,0,1,0,1,0,1,1,2,3,2,1,1,1,1,0,1,0,0,1,3,1,2,0,0,0,0,0,2,0,1,1,1,1,0,1,1,0,0,2,1,0,0,3,1,0,2,1,1,1,1,1,0,0,0,1,1,1,2,4,0,0,0,1,0,2,1,3,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,2,0,0,3,0,0,1,0,1,3,0,0,1,1,3,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,1,2,0,1,1,1,0,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2,0,1,0,2,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,1,1,0,0,2,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,2,0,1,0,0,0,2,0,2,0,0,0,0,1,0,2,0,2,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,1,0,1,0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
